Row (Condensed DOF),Column (Condensed DOF),K Value
581,575,1.753659600000e+13
581,577,1.052195760000e+13
581,581,3.858051120000e+13
581,583,-4.208783040000e+13
581,587,1.753659600000e+13
582,576,-1.375500000000e+10
582,582,2.751000000000e+10
582,588,-1.375500000000e+10
583,577,-7.365370320000e+13
583,581,-4.208783040000e+13
583,583,1.473074064000e+14
583,587,1.052195760000e+13
583,589,-7.365370320000e+13
583,593,3.156587280000e+13
584,578,-1.140955200000e+13
584,580,6.519744000000e+12
584,584,2.281910400000e+13
584,586,-1.629936000000e+12
584,590,-1.140955200000e+13
584,592,-4.889808000000e+12
585,579,-1.055725650000e+05
585,585,2.111451300000e+05
585,591,-1.055725650000e+05
586,578,-4.889808000000e+12
586,580,2.716560000000e+12
586,584,-1.629936000000e+12
586,586,5.976432000000e+12
586,590,6.519744000000e+12
586,592,2.716560000000e+12
587,577,3.156587280000e+13
587,581,1.753659600000e+13
587,583,1.052195760000e+13
587,587,3.858051120000e+13
587,589,-4.208783040000e+13
587,593,1.753659600000e+13
588,582,-1.375500000000e+10
588,588,2.751000000000e+10
588,594,-1.375500000000e+10
589,583,-7.365370320000e+13
589,587,-4.208783040000e+13
589,589,1.473074064000e+14
589,593,1.052195760000e+13
589,595,-7.365370320000e+13
589,599,3.156587280000e+13
590,584,-1.140955200000e+13
590,586,6.519744000000e+12
590,590,2.281910400000e+13
590,592,-1.629936000000e+12
590,596,-1.140955200000e+13
590,598,-4.889808000000e+12
591,585,-1.055725650000e+05
591,591,2.111451300000e+05
591,597,-1.055725650000e+05
592,584,-4.889808000000e+12
592,586,2.716560000000e+12
592,590,-1.629936000000e+12
592,592,5.976432000000e+12
592,596,6.519744000000e+12
592,598,2.716560000000e+12
593,583,3.156587280000e+13
593,587,1.753659600000e+13
593,589,1.052195760000e+13
593,593,3.858051120000e+13
593,595,-4.208783040000e+13
593,599,1.753659600000e+13
594,588,-1.375500000000e+10
594,594,1.375500000000e+10
595,589,-7.365370320000e+13
595,593,-4.208783040000e+13
595,595,7.365370320000e+13
595,599,-3.156587280000e+13
596,590,-1.140955200000e+13
596,592,6.519744000000e+12
596,596,1.140955200000e+13
596,598,4.889808000000e+12
597,591,-1.055725650000e+05
597,597,1.055725650000e+05
598,590,-4.889808000000e+12
598,592,2.716560000000e+12
598,596,4.889808000000e+12
598,598,2.173248000000e+12
599,589,3.156587280000e+13
599,593,1.753659600000e+13
599,595,-3.156587280000e+13
599,599,1.402927680000e+13
